2023-05-29T17:05:39Z
 
Index_No.    Distance
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      11.80958
492      12.13793
492      12.1398
492      12.1398
492      12.1398
492      12.14383
492      12.14509
492      12.14615
492      12.14791
492      12.14836
492      12.14786
492      12.14835
492      12.1477
492      12.14817
492      12.14718
492      12.14671
492      12.14566
492      12.14306
492      12.14078
492      12.13956
492      12.13956
492      12.13956
492      12.13348
492      12.13115
492      12.12978
492      12.12717
492      12.12496
492      12.12335
492      12.12002
492      12.11565
492      12.11277
492      12.11037
492      12.10772
492      12.10528
492      12.10248
492      12.09981
492      12.09395
492      12.09116
492      12.08794
492      12.08489
492      12.08184
492      12.08184
492      12.07853
492      12.07296
492      12.06919
492      12.06306
492      12.05909
492      12.05662
492      12.05387
492      12.05077
492      12.04826
492      12.04402
492      12.04101
492      12.03845
492      12.03504
492      12.02848
492      12.02477
492      12.02128
492      12.02128
492      12.01409
492      12.00865
492      12.00662
492      12.00258
492      11.9947
492      11.9947
492      11.98902
492      11.98257
492      11.98257
492      11.97591
492      11.9728
492      11.96928
492      11.96642
492      11.96082
492      11.95811
492      11.95811
492      11.95582
492      11.95582
492      11.94941
492      11.94775
492      11.94612
492      11.94465
492      11.94331
492      11.94041
492      11.93952
492      11.9386
492      11.9386
492      11.93672
492      11.93585
492      11.93451
492      11.93433
492      11.9336
492      11.9336
492      11.93397
492      11.93376
492      11.93403
492      11.93415
492      11.93426
492      11.93541
492      11.93609
492      11.93656
492      11.93846
492      11.93888
492      11.93957
492      11.93957
492      11.93957
492      11.94135
492      11.94107
492      11.94293
492      11.94191
492      11.94181
492      11.94178
492      11.94243
492      11.94177
492      11.94132
492      11.94172
492      11.9419
492      11.94129
492      11.94019
492      11.94057
492      11.94032
492      11.93986
492      11.93994
492      11.93945
492      11.93945
492      11.93924
492      11.93961
492      11.9391
492      11.93668
492      11.93572
492      11.93502
492      11.93387
492      11.93306
492      11.93147
492      11.92991
492      11.92808
492      11.92426
492      11.92192
492      11.91985
492      11.91798
492      11.91798
492      11.91404
492      11.90796
492      11.9047
492      11.90092
492      11.89315
492      11.88918
492      11.88471
492      11.88471
492      11.87442
492      11.86964
492      11.86484
492      11.86065
492      11.8558
492      11.84566
492      11.84106
492      11.83669
492      11.83669
492      11.83265
492      11.82583
492      11.82583
492      11.82104
492      11.81835
492      11.81824
492      11.81853
492      11.81944
492      11.82051
492      11.82051
492      11.82222
492      11.82421
492      11.82812
492      11.82988
492      11.8334
492      11.83494
492      11.83494
492      11.83647
492      11.83789
492      11.84035
492      11.84171
492      11.84171
492      11.84357
492      11.84372
492      11.84375
492      11.84375
492      11.84368
492      11.8438
492      11.84419
492      11.84414
492      11.84414
492      11.84381
492      11.84247
492      11.84134
492      11.84035
492      11.83823
492      11.83659
492      11.83392
492      11.83392
492      11.8284
492      11.82494
492      11.81803
492      11.81453
492      11.81047
492      11.80666
492      11.80666
492      11.80344
492      11.79355
492      11.78843
492      11.78281
492      11.77142
492      11.76449
492      11.75808
492      11.75126
492      11.74463
492      11.73785
492      11.7305
492      11.72311
492      11.72311
492      11.70756
492      11.69164
492      11.68363
492      11.67504
492      11.67504
492      11.65822
492      11.64925
492      11.64047
492      11.63177
492      11.61389
492      11.60489
492      11.59607
492      11.58682
492      11.57799
492      11.56928
492      11.56928
492      11.55171
492      11.54316
492      11.53466
492      11.51806
492      11.5099
492      11.50184
492      11.49395
492      11.48616
492      11.4783
492      11.47076
492      11.46322
492      11.44902
492      11.44207
492      11.43527
492      11.42869
492      11.42212
492      11.41613
492      11.40986
492      11.4038
492      11.39786
492      11.38627
492      11.38074
492      11.37529
492      11.37529
492      11.37003
492      11.35946
492      11.3545
492      11.34961
492      11.34056
492      11.33608
492      11.33169
492      11.32735
492      11.32275
492      11.32275
492      11.31294
492      11.30756
492      11.30206
492      11.29612
492      11.28401
492      11.27806
492      11.27254
492      11.26728
492      11.26251
492      11.25803
492      11.25555
492      11.25196
492      11.2472
492      11.24062
492      11.23741
492      11.23428
492      11.23123
492      11.22879
492      11.2267
492      11.22536
492      11.22429
492      11.22348
492      11.22336
492      11.22334
492      11.22316
492      11.22229
492      11.22075
492      11.21833
492      11.21564
492      11.21252
492      11.20923
492      11.20599
492      5.408235
492      5.379364
492      5.364198
492      5.346961
492      5.329056
492      5.315251
492      5.315555
492      5.290266
492      5.275145
492      5.266571
492      5.222585
492      5.222296
492      5.21777
492      5.214095
492      5.20238
492      5.295517
492      5.288565
492      5.272622
492      5.288876
492      5.290189
492      5.069562
492      5.076005
492      5.046143
492      5.05032
492      5.057944
492      5.065301
492      5.046721
492      5.084045
492      5.084764
492      5.059641
492      5.080987
492      5.040483
492      5.064758
492      5.046687
492      5.041555
492      5.022787
492      4.960081
492      4.96046
492      4.893775
492      4.86202
492      4.862703
492      4.797893
492      4.755556
492      4.674934
492      4.630092
492      4.597274
492      4.598281
492      4.52754
492      4.484226
492      4.45554
492      4.419509
492      4.365918
492      4.279859
492      4.232485
492      4.214449
492      4.216041
492      4.090189
492      4.071204
492      3.99046
492      3.908003
492      3.846154
492      3.771485
492      3.745228
492      3.712413
492      3.627778
492      3.628416
492      3.582093
492      3.474898
492      3.410163
492      3.36339
492      3.322443
492      3.219403
492      3.179157
492      3.157377
492      3.159746
492      3.09462
492      3.077638
492      3.06985
492      3.071931
492      3.082817
492      3.099778
492      3.110119
492      3.121349
492      3.120789
492      3.125938
492      3.132848
492      3.11725
492      3.11619
492      3.116627
492      3.117888
492      3.119397
492      3.120425
492      3.121228
492      3.123764
492      3.129153
492      3.13533
492      3.145468
492      3.15369
492      3.15575
492      3.161344
492      3.1668
492      3.173194
492      3.179103
492      3.181426
492      3.181312
492      3.179571
492      3.175702
492      3.166776
492      3.158811
492      3.156341
492      3.156341
492      3.149228
492      3.143117
492      3.138991
492      3.134443
492      3.132442
492      3.131432
492      3.130624
492      3.130466
492      3.130204
492      3.126645
492      3.122313
492      3.117962
492      3.110178
492      3.10305
492      3.096688
492      3.090212
492      3.082302
492      3.079219
492      3.073882
492      3.058277
492      3.04263
492      3.029459
492      3.006078
492      2.982444
492      2.963778
492      2.945713
492      2.925687
492      2.905675
492      2.894863
492      2.884026
492      2.873353
492      2.862914
492      2.852611
492      2.833251
492      2.824086
492      2.816859
492      2.816859
492      2.801025
492      2.786823
492      2.780233
492      2.773996
492      2.767604
492      2.761525
492      2.755756
492      2.749546
492      2.749546
492      2.737245
492      2.730904
492      2.7172
492      2.710032
492      2.702523
492      2.694739
492      2.686608
492      2.678351
492      2.678351
492      2.660881
492      2.651902
492      2.642756
492      2.623917
492      2.614665
492      2.605476
492      2.596597
492      2.588205
492      2.588205
492      2.573009
492      2.565847
492      2.558523
492      2.546933
492      2.541384
492      2.536565
492      2.532577
492      2.528642
492      2.525304
492      2.5227
492      2.520029
492      2.516673
