2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
479      -0.8494745      0.371315      -0.6771823
479      -0.8463165      0.372571      -0.674396
479      -0.8463165      0.372571      -0.674396
479      -0.8394494      0.3744363      -0.6685687
479      -0.8394494      0.3744363      -0.6685687
479      -0.831978      0.3756825      -0.6626417
479      -0.8279874      0.3760507      -0.6596119
479      -0.8238586      0.3760734      -0.6565284
479      -0.8153031      0.3756231      -0.6501855
479      -0.8108926      0.3750453      -0.6469073
479      -0.8064347      0.3743294      -0.6434654
479      -0.8019668      0.3736903      -0.6398736
479      -0.8019668      0.3736903      -0.6398736
479      -0.7929088      0.3720438      -0.6319426
479      -0.7883779      0.3713127      -0.6276196
479      -0.7792919      0.3694484      -0.6182558
479      -0.7748452      0.3685088      -0.6132742
479      -0.7704519      0.3675515      -0.6080856
479      -0.7660785      0.3666381      -0.6027381
479      -0.7616643      0.3656824      -0.5972523
479      -0.7572034      0.3646787      -0.5916383
479      -0.752712      0.363822      -0.5860658
479      -0.7481683      0.3631532      -0.5805039
479      -0.7436275      0.3625424      -0.5749518
479      -0.734753      0.3618512      -0.56416
479      -0.734753      0.3618512      -0.56416
479      -0.7261164      0.3619313      -0.5533952
479      -0.7217644      0.3622399      -0.5479694
479      -0.7174296      0.3628134      -0.542603
479      -0.7131439      0.3636343      -0.5373011
479      -0.7131439      0.3636343      -0.5373011
479      -0.7131439      0.3636343      -0.5373011
479      -0.7001877      0.3672253      -0.5219277
479      -0.6959789      0.3688515      -0.5172235
479      -0.6874626      0.3721905      -0.5082775
479      -0.6833347      0.3740813      -0.5040148
479      -0.6791825      0.3760866      -0.500128
479      -0.6749678      0.3779354      -0.4963288
479      -0.6708834      0.3797399      -0.4927041
479      -0.6708834      0.3797399      -0.4927041
479      -0.6629519      0.3835607      -0.4865384
479      -0.6591232      0.3853188      -0.4837295
479      -0.6515694      0.3882218      -0.4787739
479      -0.6478376      0.3894662      -0.4765755
479      -0.6442089      0.3907626      -0.474798
479      -0.6404295      0.3918418      -0.4732294
479      -0.6329852      0.3933056      -0.471121
479      -0.6293144      0.3937017      -0.4706257
479      -0.6255772      0.3939943      -0.4705937
479      -0.6219593      0.3937072      -0.4709186
479      -0.6183751      0.3929292      -0.4715151
479      -0.6113836      0.3901499      -0.473555
479      -0.6078883      0.3880676      -0.474989
479      -0.6043387      0.3860126      -0.476877
479      -0.6043387      0.3860126      -0.476877
479      -0.600822      0.3836658      -0.478972
479      -0.5937387      0.3787413      -0.4843937
479      -0.5937387      0.3787413      -0.4843937
479      -0.5868206      0.3734029      -0.4907133
479      -0.5834184      0.3704179      -0.4938484
479      -0.5801036      0.3676583      -0.497032
479      -0.5737505      0.3623175      -0.5032072
479      -0.5706115      0.3599614      -0.5064524
479      -0.5675269      0.3575782      -0.5097535
479      -0.5645356      0.3554634      -0.5132712
479      -0.5617718      0.3529477      -0.516719
479      -0.5617718      0.3529477      -0.516719
479      -0.5569021      0.3478549      -0.5236958
479      -0.5529494      0.3428853      -0.529609
479      -0.5512465      0.3406317      -0.5322009
479      -0.549587      0.3386605      -0.5346982
479      -0.5480503      0.3367934      -0.5370394
479      -0.5465431      0.3350358      -0.5393078
479      -0.54504      0.3332733      -0.5414253
479      -0.543714      0.3317189      -0.5435866
479      -0.543714      0.3317189      -0.5435866
479      -0.5413791      0.3281864      -0.5473726
479      -0.5404214      0.3261232      -0.5489786
479      -0.5392488      0.3225183      -0.5521097
479      -0.5389209      0.3208583      -0.5536656
479      -0.5388687      0.3197105      -0.555254
479      -0.5387546      0.318736      -0.5567975
479      -0.5388924      0.3177229      -0.5579234
479      -0.5389957      0.3171268      -0.5591457
479      -0.5389133      0.3164986      -0.5602058
479      -0.5389689      0.3161451      -0.5615781
479      -0.53891      0.3155494      -0.5626922
479      -0.5387973      0.31467      -0.5633543
479      -0.5386254      0.3137566      -0.5635811
479      -0.5380269      0.3114392      -0.5641733
479      -0.5375863      0.3104507      -0.5646275
479      -0.537032      0.3094613      -0.5647234
479      -0.5366595      0.3085871      -0.5647687
479      -0.5363271      0.308147      -0.5645859
479      -0.5360904      0.3077507      -0.5644857
479      -0.5361387      0.3074056      -0.5641255
479      -0.536323      0.3073294      -0.5638278
479      -0.5371685      0.3074513      -0.5630704
479      -0.5375952      0.3076765      -0.5627321
479      -0.5379738      0.3081151      -0.5624151
479      -0.5384367      0.3087102      -0.5619898
479      -0.5388632      0.3094065      -0.5614914
479      -0.5392615      0.3103423      -0.5610064
479      -0.5392615      0.3103423      -0.5610064
479      -0.5402789      0.313829      -0.5592192
479      -0.540629      0.3150518      -0.5586423
479      -0.5409974      0.3161314      -0.5579954
479      -0.5413276      0.3173767      -0.5574803
479      -0.5415968      0.3185396      -0.5570386
479      -0.5419397      0.319827      -0.5566423
479      -0.5422831      0.321017      -0.5562877
479      -0.5426058      0.3223698      -0.5558934
479      -0.5426373      0.3225294      -0.5558547
479      -0.5435493      0.3260497      -0.5548614
479      -0.5438748      0.327437      -0.5543784
479      -0.5436279      0.3278208      -0.5533843
479      -0.5445696      0.3302925      -0.5536667
479      -0.5448392      0.3316491      -0.5533544
479      -0.5451049      0.3329793      -0.5530294
479      -0.5454056      0.3344906      -0.5528698
479      -0.5455746      0.33588      -0.5526034
479      -0.5456757      0.3363956      -0.5525105
479      -0.546006      0.3385805      -0.5523005
479      -0.5462908      0.3406042      -0.5519134
479      -0.5463462      0.3418475      -0.5516977
479      -0.5464827      0.3433369      -0.551505
479      -0.5464994      0.3447279      -0.5512841
479      -0.5464489      0.3462194      -0.5511261
479      -0.5464991      0.3475624      -0.5508698
479      -0.5463821      0.3490802      -0.5504876
479      -0.5462924      0.3508362      -0.5502348
479      -0.5460368      0.3526981      -0.5498613
479      -0.5449171      0.3566039      -0.5493548
479      -0.5440924      0.3597009      -0.5491466
479      -0.5430429      0.3629065      -0.5489914
479      -0.5417703      0.3667576      -0.548797
479      -0.5403535      0.3710828      -0.5487006
479      -0.5388392      0.3759037      -0.5487109
479      -0.5373462      0.3812312      -0.5488663
479      -0.535693      0.3870854      -0.5490946
479      -0.5328377      0.3977631      -0.5495511
479      -0.5311515      0.4043177      -0.5497331
479      -0.5295555      0.4116226      -0.5501291
479      -0.5278405      0.4190205      -0.5505825
479      -0.5262921      0.4266278      -0.5510241
479      -0.5246533      0.4342602      -0.5514185
479      -0.5231264      0.4419758      -0.5519187
479      -0.5216586      0.4495569      -0.5524396
479      -0.5200442      0.4572223      -0.5530206
479      -0.5194036      0.4604941      -0.5531334
479      -0.516366      0.4756538      -0.5543969
479      -0.5149747      0.4825978      -0.5548058
479      -0.5134701      0.4895287      -0.5553838
479      -0.5121624      0.4961479      -0.555885
479      -0.5106586      0.5023981      -0.5563927
479      -0.5091971      0.5085985      -0.5568467
479      -0.5077714      0.5147514      -0.5573733
479      -0.5063071      0.5205898      -0.5577122
479      -0.5054136      0.5248427      -0.5579715
479      -0.5031439      0.5331992      -0.5580775
479      -0.5017995      0.5386814      -0.5581238
479      -0.5005049      0.5439636      -0.5579705
479      -0.499216      0.5491664      -0.5577803
479      -0.4979321      0.554273      -0.5574111
479      -0.4963189      0.5598302      -0.5562284
479      -0.4950296      0.5647761      -0.5555996
479      -0.493733      0.5696086      -0.5547884
479      -0.4927016      0.5741799      -0.5549169
479      -0.4915099      0.5791083      -0.5541307
479      -0.4896817      0.5834868      -0.5494282
479      -0.4882462      0.5875884      -0.5477649
479      -0.4868856      0.5917047      -0.5468527
479      -0.4855884      0.5958356      -0.5461897
479      -0.4841996      0.5995381      -0.5451699
479      -0.4830092      0.6034292      -0.5445387
479      -0.4818544      0.6072289      -0.5438911
479      -0.480765      0.6111106      -0.5434
479      -0.4797353      0.6149253      -0.5429771
479      -0.4787779      0.6186273      -0.5425597
479      -0.4780382      0.6214766      -0.5424049
479      -0.4772038      0.62503      -0.5422566
479      -0.4760936      0.6293626      -0.5420318
479      -0.4756777      0.6322352      -0.5421296
479      -0.4750447      0.6356906      -0.5419528
479      -0.4743688      0.6392446      -0.5417764
479      -0.4738165      0.6429105      -0.5415796
479      -0.4732144      0.6465818      -0.5412318
479      -0.4726469      0.6503213      -0.5408117
479      -0.4725685      0.6538794      -0.5402147
479      -0.4720631      0.6576916      -0.5396981
479      -0.4715411      0.6615174      -0.5391491
479      -0.4705881      0.6656538      -0.5388883
479      -0.4701547      0.6696926      -0.5383686
479      -0.4695699      0.673679      -0.5378267
479      -0.4694134      0.6776012      -0.5368173
479      -0.4687616      0.6816334      -0.5361198
479      -0.4681341      0.6855137      -0.5353234
479      -0.4675544      0.6899029      -0.5347606
479      -0.4668786      0.693992      -0.5341302
479      -0.4662402      0.6980275      -0.5334076
479      -0.4655553      0.7021151      -0.5327345
479      -0.4649838      0.7061721      -0.532019
479      -0.4642264      0.7102593      -0.5315466
479      -0.4634224      0.7143024      -0.5311795
479      -0.4626255      0.7183307      -0.5309242
479      -0.461808      0.7223866      -0.5307308
479      -0.4608444      0.7262975      -0.5305889
479      -0.459923      0.7302203      -0.5305462
479      -0.4585275      0.7341591      -0.5314283
479      -0.4576678      0.7382368      -0.5310982
479      -0.4563965      0.7421725      -0.5316353
479      -0.4550209      0.7461559      -0.5325482
479      -0.4528418      0.749833      -0.5354471
479      -0.4510711      0.7536829      -0.5374746
479      -0.4493532      0.7574311      -0.5400797
479      -0.4473857      0.7611918      -0.5432233
479      -0.4454666      0.764606      -0.5468113
479      -0.4427325      0.7681302      -0.555606
479      -0.4416586      0.772096      -0.5560606
479      -0.4391705      0.7760458      -0.5659477
479      -0.4374724      0.7803466      -0.5716928
479      -0.4357574      0.7846419      -0.5778693
479      -0.4339022      0.7889794      -0.5844042
479      -0.4319356      0.7933424      -0.5912749
479      -0.4299546      0.7981196      -0.5985851
479      -0.4280837      0.8025421      -0.6056294
479      -0.4263273      0.8073167      -0.6128534
479      -0.4244708      0.8122658      -0.6197808
479      -0.4232352      0.8163231      -0.6218746
479      -0.4204097      0.8248515      -0.6367793
479      -0.4187906      0.8310389      -0.6426716
479      -0.4171447      0.8374005      -0.6482556
479      -0.4155344      0.8439854      -0.6535156
479      -0.4139096      0.8508574      -0.6584573
479      -0.4122087      0.8579754      -0.6630897
479      -0.4104786      0.8653392      -0.6674331
479      -0.4082476      0.8756398      -0.6719943
479      -0.4069121      0.8804845      -0.6750308
479      -0.4048876      0.8910437      -0.6784587
479      -0.4032694      0.898873      -0.6815243
479      -0.4016043      0.906688      -0.68449
479      -0.399926      0.9143422      -0.6873672
