2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
2635      502.0148
2635      502.0254
2635      502.0378
2635      502.0476
2635      502.0586
2635      502.0692
2635      502.0798
2635      502.0913
2635      502.1034
2635      502.1144
2635      502.125
2635      502.136
2635      502.1469
2635      502.1592
2635      502.1696
2635      502.1806
2635      502.1911
2635      502.2027
2635      502.2132
2635      502.2247
2635      502.2359
2635      502.2479
2635      502.2589
2635      502.2695
2635      502.2821
2635      502.2925
2635      502.3051
2635      502.3165
2635      502.3286
2635      502.3373
2635      502.3472
2635      502.36
2635      502.37
2635      502.3835
2635      502.3928
2635      502.4052
2635      502.4153
2635      502.4255
2635      502.4366
2635      502.4477
2635      502.4586
2635      502.4695
2635      502.4806
2635      502.4912
2635      502.503
2635      502.5138
2635      502.5248
2635      502.5368
2635      502.546
2635      502.559
2635      502.5694
2635      502.5802
2635      502.5909
2635      502.6028
2635      502.6139
2635      502.6255
2635      502.6364
2635      502.6475
2635      502.6584
2635      502.6695
2635      502.6807
2635      502.692
2635      502.7029
2635      502.7137
2635      502.7254
2635      502.7364
2635      502.7475
2635      502.7586
2635      502.7691
2635      502.7819
2635      502.7918
2635      502.8031
2635      502.8141
2635      502.8251
2635      502.836
2635      502.847
2635      502.8574
2635      502.8694
2635      502.8813
2635      502.8923
2635      502.9028
2635      502.9136
2635      502.9263
2635      502.9355
2635      502.9462
2635      502.9576
2635      502.9695
2635      502.981
2635      502.9906
2635      503.002
2635      503.0145
2635      503.0251
2635      503.0363
2635      503.0471
2635      503.0581
2635      503.07
2635      503.0811
2635      503.092
2635      503.1031
2635      503.1141
2635      503.1263
2635      503.1358
2635      503.147
2635      503.158
2635      503.1694
2635      503.1801
2635      503.1914
2635      503.2022
2635      503.2144
2635      503.2248
2635      503.2362
2635      503.2485
2635      503.2581
2635      503.2686
2635      503.2802
2635      503.2921
2635      503.303
2635      503.3139
2635      503.325
2635      503.3381
2635      503.3474
2635      503.3586
2635      503.3699
2635      503.3806
2635      503.3915
2635      503.402
2635      503.4136
2635      503.4256
2635      503.4365
2635      503.4476
2635      503.4597
2635      503.4685
2635      503.4811
2635      503.4914
2635      503.5029
2635      503.5139
2635      503.5247
2635      503.5357
2635      503.5468
2635      503.559
2635      503.5696
2635      503.5805
2635      503.5916
2635      503.6024
2635      503.6135
2635      503.6255
2635      503.6367
2635      503.6476
2635      503.6586
2635      503.6694
2635      503.6804
2635      503.6916
2635      503.7025
2635      503.714
2635      503.7251
2635      503.7362
2635      503.747
2635      503.7581
2635      503.769
2635      503.7806
2635      503.7917
2635      503.8026
2635      503.8131
2635      503.8242
2635      503.8364
2635      503.8473
2635      503.8581
2635      503.8701
2635      503.8802
2635      503.8922
2635      503.9028
2635      503.9137
2635      503.9252
2635      503.9364
2635      503.9474
2635      503.9583
2635      503.9693
2635      503.9805
2635      503.9943
2635      504.0024
2635      504.016
2635      504.0266
2635      504.0393
2635      504.0479
2635      504.0594
2635      504.0695
2635      504.08
2635      504.0924
2635      504.1035
2635      504.1143
2635      504.1253
2635      504.1362
2635      504.1471
2635      504.1583
2635      504.1712
2635      504.1817
2635      504.1909
2635      504.2026
2635      504.2129
2635      504.2262
2635      504.2381
2635      504.2483
2635      504.2607
2635      504.274
2635      504.293
2635      504.2994
2635      504.3057
2635      504.3151
2635      504.3269
2635      504.3363
2635      504.3489
2635      504.3581
2635      504.3709
2635      504.3814
2635      504.3925
2635      504.4045
2635      504.4153
2635      504.4262
2635      504.4369
2635      504.4477
2635      504.4615
2635      504.4699
2635      504.4823
2635      504.5049
2635      504.5105
2635      504.5175
2635      504.5254
2635      504.5363
2635      504.5491
2635      504.5579
2635      504.5701
2635      504.581
2635      504.5927
2635      504.6031
2635      504.6143
2635      504.6249
2635      504.6364
2635      504.6492
2635      504.6592
2635      504.6699
2635      504.6817
2635      504.6922
2635      504.7031
2635      504.7152
2635      504.7248
2635      504.7375
2635      504.7496
2635      504.7591
2635      504.771
2635      504.7822
2635      504.7928
2635      504.8047
2635      504.8142
2635      504.8271
2635      504.8362
2635      504.8491
2635      504.8593
2635      504.8694
2635      504.8821
2635      504.8938
2635      504.9034
2635      504.9143
2635      504.9268
2635      504.9355
2635      504.9465
2635      504.9589
2635      504.9714
2635      504.9802
2635      504.9933
2635      505.0164
2635      505.0223
2635      505.0282
2635      505.0364
2635      505.0463
2635      505.058
2635      505.0697
2635      505.0797
2635      505.0918
2635      505.1038
2635      505.1133
2635      505.1242
2635      505.1352
2635      505.1459
2635      505.157
2635      505.1701
2635      505.1793
2635      505.1941
2635      505.2024
2635      505.2132
2635      505.2239
2635      505.2354
2635      505.2458
2635      505.257
2635      505.2691
2635      505.2794
2635      505.2909
2635      505.3025
2635      505.321
2635      505.3397
2635      505.3452
2635      505.3512
2635      505.3572
2635      505.3692
2635      505.3793
2635      505.3903
2635      505.4015
2635      505.4208
125      505.4427
125      505.4537
125      505.4619
125      505.4673
125      505.4726
125      505.4798
125      505.4903
125      505.5011
125      505.5138
125      505.5364
125      505.5421
125      505.5493
125      505.557
125      505.5703
125      505.5916
125      505.5977
125      505.6041
125      505.6172
125      505.6263
125      505.637
125      505.6467
125      505.6571
125      505.6688
125      505.6816
125      505.6898
125      505.7018
125      505.7117
125      505.7231
125      505.7339
125      505.747
125      505.7561
125      505.7678
125      505.7798
125      505.7907
125      505.8007
125      505.8118
125      505.8229
125      505.8348
125      505.8459
125      505.857
125      505.8682
125      505.8787
125      505.8898
125      505.9008
125      505.9117
125      505.9229
125      505.9347
125      505.9459
125      505.9568
125      505.9677
125      505.9791
125      505.9897
125      506.0006
125      506.013
125      506.0236
125      506.0345
125      506.0456
125      506.0566
125      506.0678
125      506.0785
125      506.0907
125      506.1009
125      506.1122
125      506.1231
125      506.1341
125      506.1452
125      506.1564
125      506.1684
125      506.1792
125      506.1902
125      506.2012
125      506.2121
125      506.2233
125      506.2352
125      506.2458
125      506.2566
125      506.2675
125      506.2787
125      506.2898
125      506.3007
125      506.3125
125      506.3244
125      506.3342
125      506.3455
125      506.3566
125      506.3675
125      506.3786
125      506.3905
125      506.4006
125      506.4117
125      506.4229
125      506.435
125      506.4459
125      506.457
125      506.4679
125      506.4788
125      506.4898
125      506.5009
125      506.512
125      506.524
125      506.5349
125      506.5457
125      506.5569
125      506.568
125      506.579
125      506.5897
125      506.6008
125      506.6118
125      506.6238
125      506.6348
125      506.6461
125      506.657
125      506.6679
125      506.6789
125      506.69
125      506.7009
125      506.712
125      506.7239
125      506.7358
125      506.7456
125      506.757
125      506.768
125      506.779
125      506.79
125      506.8006
125      506.8126
125      506.8235
125      506.8346
125      506.8457
125      506.8567
125      506.8677
125      506.8787
125      506.8915
125      506.9011
125      506.9123
125      506.9239
125      506.9345
125      506.9456
125      506.9565
125      506.9675
125      506.9786
125      506.9897
125      507.0006
125      507.0117
125      507.0237
125      507.0345
125      507.0455
125      507.0565
125      507.0677
125      507.0802
125      507.0895
125      507.101
125      507.1122
125      507.1232
125      507.1341
125      507.1451
125      507.157
125      507.168
125      507.179
125      507.1897
125      507.2012
125      507.212
125      507.2231
125      507.2343
125      507.2451
125      507.2569
125      507.2679
125      507.279
125      507.2897
125      507.3006
125      507.3128
125      507.3235
125      507.3348
125      507.3452
125      507.3563
125      507.3673
125      507.3792
125      507.3905
125      507.4013
125      507.4124
125      507.4235
125      507.4343
125      507.4457
125      507.4567
125      507.4677
125      507.4786
125      507.4901
125      507.5008
125      507.5116
125      507.5237
125      507.5346
125      507.5457
125      507.5568
125      507.5684
125      507.5785
125      507.5907
125      507.6012
125      507.6125
125      507.6235
125      507.6344
125      507.6454
125      507.6575
125      507.6671
125      507.6784
125      507.6895
125      507.7015
125      507.7123
125      507.7234
125      507.7343
125      507.7453
125      507.7566
125      507.7693
125      507.7783
125      507.7905
125      507.8006
125      507.8128
125      507.8235
125      507.8345
125      507.8474
125      507.8565
125      507.8676
125      507.8785
125      507.8897
125      507.9005
125      507.9126
125      507.9236
125      507.9346
125      507.9456
125      507.9575
125      507.9673
125      507.9785
125      507.9896
125      508.0006
125      508.0127
125      508.0245
125      508.0343
125      508.0456
125      508.0566
125      508.0676
125      508.0787
125      508.0897
125      508.1009
125      508.1128
125      508.1229
125      508.134
125      508.1451
125      508.1563
125      508.1671
125      508.1808
125      508.1904
125      508.2004
125      508.2126
125      508.2236
125      508.2345
125      508.2456
125      508.2565
125      508.2678
125      508.2789
125      508.29
125      508.3006
125      508.3128
125      508.3236
125      508.3346
125      508.3459
125      508.3571
125      508.3678
125      508.3788
125      508.39
125      508.4014
125      508.4121
125      508.4232
125      508.4341
125      508.445
125      508.4571
125      508.4683
125      508.4799
125      508.49
125      508.5009
125      508.5123
125      508.5237
125      508.5349
125      508.5458
125      508.5569
125      508.5677
125      508.5788
125      508.5898
125      508.601
125      508.6119
125      508.6231
125      508.6349
125      508.6458
125      508.657
125      508.6679
125      508.6787
125      508.6899
125      508.7009
125      508.712
125      508.7234
125      508.7351
125      508.746
125      508.7572
125      508.7682
125      508.7789
125      508.7899
125      508.801
125      508.8123
125      508.8229
125      508.835
125      508.8469
125      508.8567
125      508.8681
125      508.8791
125      508.8899
125      508.9017
125      508.9121
125      508.923
125      508.9339
125      508.9459
125      508.9572
125      508.9678
125      508.9789
125      508.9901
125      509.0005
125      509.0125
